"";"SCHOOLID";"SEX";"PPED";"REPEAT";"MSESC"
"4349";120105;1;0;0;-0,29
"4350";120105;1;0;0;-0,29
"4351";120105;1;0;0;-0,29
"4352";120105;1;0;0;-0,29
"4353";120105;1;0;0;-0,29
"4354";120105;1;0;0;-0,29
"4355";120105;1;0;1;-0,29
"4356";120106;0;0;0;-0,31
"4357";120106;0;0;0;-0,31
"4358";120106;0;0;0;-0,31
"4359";120106;0;0;0;-0,31
"4360";120106;0;0;0;-0,31
"4361";120106;0;0;0;-0,31
"4362";120106;0;0;0;-0,31
"4363";120106;0;0;0;-0,31
"4364";120106;0;1;0;-0,31
"4365";120106;0;1;0;-0,31
"4366";120106;1;0;0;-0,31
"4367";120106;1;0;0;-0,31
"4368";120106;1;0;0;-0,31
"4369";120106;1;0;0;-0,31
"4370";120106;1;0;0;-0,31
"4371";120106;1;0;0;-0,31
"4372";120106;1;0;0;-0,31
"4373";120106;1;0;1;-0,31
"4374";120106;1;0;1;-0,31
"4375";120107;0;0;0;-0,11
"4376";120107;0;0;0;-0,11
"4377";120107;0;0;0;-0,11
"4378";120107;0;0;1;-0,11
"4379";120107;0;0;1;-0,11
"4380";120107;0;0;1;-0,11
"4381";120107;0;0;1;-0,11
"4382";120107;0;0;1;-0,11
"4383";120107;0;0;1;-0,11
"4384";120107;1;0;0;-0,11
"4385";120107;1;0;0;-0,11
"4386";120107;1;1;0;-0,11
"4387";120108;0;0;0;NA
"4388";120108;0;0;1;NA
"4389";120108;0;0;1;NA
"4390";120108;0;1;0;NA
"4391";120108;1;0;0;NA
"4392";120108;1;0;0;NA
"4393";120108;1;0;0;NA
"4394";120108;1;0;0;NA
"4395";120108;1;0;1;NA
"4396";120108;1;0;1;NA
"4397";120108;1;0;1;NA
"4398";120108;1;1;0;NA
"4399";120108;1;1;0;NA
"4400";120209;0;0;0;NA
"4401";120209;0;0;0;NA
"4402";120209;0;0;0;NA
"4403";120209;0;0;0;NA
"4404";120209;0;0;0;NA
"4405";120209;0;0;0;NA
"4406";120209;0;0;0;NA
"4407";120209;0;0;0;NA
"4408";120209;0;0;0;NA
"4409";120209;0;0;0;NA
"4410";120209;0;0;1;NA
"4411";120209;0;0;1;NA
"4412";120209;0;0;1;NA
"4413";120209;0;1;0;NA
"4414";120209;0;1;0;NA
"4415";120209;0;1;1;NA
"4416";120209;1;0;0;NA
"4417";120209;1;0;0;NA
"4418";120209;1;0;0;NA
"4419";120209;1;0;0;NA
"4420";120209;1;0;0;NA
"4421";120209;1;0;1;NA
"4422";120210;0;0;0;-0,1
"4423";120210;0;0;0;-0,1
"4424";120210;0;0;0;-0,1
"4425";120210;0;0;0;-0,1
"4426";120210;0;0;0;-0,1
"4427";120210;0;0;0;-0,1
"4428";120210;0;0;0;-0,1
"4429";120210;0;0;0;-0,1
"4430";120210;0;0;1;-0,1
"4431";120210;0;0;1;-0,1
"4432";120210;1;0;0;-0,1
"4433";120210;1;0;0;-0,1
"4434";120210;1;0;0;-0,1
"4435";120210;1;0;0;-0,1
"4436";120210;1;0;0;-0,1
"4437";120210;1;0;0;-0,1
"4438";120210;1;0;0;-0,1
"4439";120210;1;0;0;-0,1
"4440";120211;0;0;0;0,34
"4441";120211;0;0;0;0,34
"4442";120211;0;0;0;0,34
"4443";120211;0;0;1;0,34
"4444";120211;1;0;0;0,34
"4445";120211;1;0;0;0,34
"4446";120211;1;0;0;0,34
"4447";120211;1;0;0;0,34
"4448";120212;0;0;0;-0,15
"4449";120212;0;0;0;-0,15
"4450";120212;0;0;0;-0,15
"4451";120212;0;0;0;-0,15
"4452";120212;0;0;0;-0,15
"4453";120212;0;0;0;-0,15
"4454";120212;0;0;1;-0,15
"4455";120212;0;0;1;-0,15
"4456";120212;0;1;0;-0,15
"4457";120212;0;1;0;-0,15
"4458";120212;0;1;0;-0,15
"4459";120212;0;1;0;-0,15
"4460";120212;0;1;0;-0,15
"4461";120212;0;1;0;-0,15
"4462";120212;0;1;0;-0,15
"4463";120212;0;1;0;-0,15
"4464";120212;0;1;0;-0,15
"4465";120212;0;1;0;-0,15
"4466";120212;0;1;1;-0,15
"4467";120212;0;1;1;-0,15
"4468";120212;1;0;0;-0,15
"4469";120212;1;0;0;-0,15
"4470";120212;1;0;0;-0,15
"4471";120212;1;1;0;-0,15
"4472";120212;1;1;0;-0,15
"4473";120313;0;0;1;-0,77
"4474";120313;0;1;0;-0,77
"4475";120313;0;1;0;-0,77
"4476";120313;0;1;0;-0,77
"4477";120313;0;1;0;-0,77
"4478";120313;0;1;0;-0,77
"4479";120313;0;1;0;-0,77
"4480";120313;0;1;0;-0,77
"4481";120313;0;1;0;-0,77
"4482";120313;0;1;0;-0,77
"4483";120313;0;1;0;-0,77
"4484";120313;0;1;0;-0,77
"4485";120313;0;1;0;-0,77
"4486";120313;0;1;0;-0,77
"4487";120313;0;1;0;-0,77
"4488";120313;0;1;1;-0,77
"4489";120313;1;0;0;-0,77
"4490";120313;1;1;0;-0,77
"4491";120313;1;1;0;-0,77
"4492";120313;1;1;0;-0,77
"4493";120313;1;1;0;-0,77
"4494";120313;1;1;0;-0,77
"4495";120313;1;1;0;-0,77
"4496";120313;1;1;0;-0,77
"4497";120313;1;1;0;-0,77
"4498";120313;1;1;0;-0,77
"4499";120313;1;1;0;-0,77
"4500";120313;1;1;0;-0,77
"4501";120313;1;1;0;-0,77
"4502";120314;0;0;0;-0,15
"4503";120314;0;0;0;-0,15
"4504";120314;0;0;0;-0,15
"4505";120314;0;0;0;-0,15
"4506";120314;0;0;0;-0,15
"4507";120314;0;0;0;-0,15
"4508";120314;0;0;0;-0,15
"4509";120314;0;1;0;-0,15
"4510";120314;0;1;0;-0,15
"4511";120314;0;1;0;-0,15
"4512";120314;0;1;0;-0,15
"4513";120314;0;1;0;-0,15
"4514";120314;0;1;0;-0,15
"4515";120314;1;0;0;-0,15
"4516";120314;1;0;0;-0,15
"4517";120314;1;0;0;-0,15
"4518";120314;1;0;0;-0,15
"4519";120314;1;0;0;-0,15
"4520";120314;1;0;0;-0,15
"4521";120314;1;0;0;-0,15
"4522";120314;1;0;0;-0,15
"4523";120314;1;0;0;-0,15
"4524";120314;1;0;1;-0,15
"4525";120314;1;1;0;-0,15
"4526";120315;0;0;0;NA
"4527";120315;0;0;0;NA
"4528";120315;0;0;0;NA
"4529";120315;0;0;0;NA
"4530";120315;0;0;0;NA
"4531";120315;0;0;0;NA
"4532";120315;0;0;1;NA
"4533";120315;1;0;0;NA
"4534";120315;1;0;0;NA
"4535";120315;1;0;0;NA
"4536";120315;1;0;0;NA
"4537";120315;1;0;0;NA
"4538";120315;1;0;0;NA
"4539";120315;1;0;0;NA
"4540";120315;1;0;0;NA
"4541";120315;1;0;0;NA
"4542";120315;1;0;1;NA
"4543";120316;0;0;0;-0,31
"4544";120316;0;0;0;-0,31
"4545";120316;0;0;0;-0,31
"4546";120316;0;0;1;-0,31
"4547";120316;0;0;1;-0,31
"4548";120316;0;0;1;-0,31
"4549";120316;0;1;0;-0,31
"4550";120316;0;1;0;-0,31
"4551";120316;0;1;0;-0,31
"4552";120316;0;1;0;-0,31
"4553";120316;0;1;0;-0,31
"4554";120316;1;0;0;-0,31
"4555";120316;1;0;0;-0,31
"4556";120316;1;0;0;-0,31
"4557";120316;1;0;0;-0,31
"4558";120316;1;0;1;-0,31
"4559";120316;1;0;1;-0,31
"4560";120316;1;1;0;-0,31
"4561";120316;1;1;0;-0,31
"4562";120318;0;0;0;0,13
"4563";120318;0;0;0;0,13
"4564";120318;0;0;0;0,13
"4565";120318;0;0;0;0,13
"4566";120318;0;0;0;0,13
"4567";120318;0;0;0;0,13
"4568";120318;0;0;0;0,13
"4569";120318;0;0;0;0,13
"4570";120318;0;0;0;0,13
"4571";120318;1;0;0;0,13
"4572";120318;1;0;0;0,13
"4573";120318;1;0;0;0,13
"4574";120318;1;0;0;0,13
"4575";120319;0;0;0;-0,2
"4576";120319;0;0;1;-0,2
"4577";120319;0;1;0;-0,2
"4578";120319;0;1;0;-0,2
"4579";120319;0;1;0;-0,2
"4580";120319;0;1;0;-0,2
"4581";120319;1;0;0;-0,2
"4582";120319;1;0;0;-0,2
"4583";120319;1;0;0;-0,2
"4584";120319;1;0;0;-0,2
"4585";120319;1;0;0;-0,2
"4586";120319;1;0;0;-0,2
"4587";120319;1;0;0;-0,2
"4588";120319;1;0;0;-0,2
"4589";120319;1;0;1;-0,2
"4590";120319;1;1;0;-0,2
"4591";120319;1;1;0;-0,2
"4592";120319;1;1;0;-0,2
"4593";120319;1;1;0;-0,2
"4594";120319;1;1;0;-0,2
"4595";120319;1;1;0;-0,2
"4596";130101;0;0;0;0,4
"4597";130101;0;1;0;0,4
"4598";130101;0;1;0;0,4
"4599";130101;0;1;0;0,4
"4600";130101;0;1;0;0,4
"4601";130101;0;1;0;0,4
"4602";130101;0;1;0;0,4
"4603";130101;0;1;0;0,4
"4604";130101;1;1;0;0,4
"4605";130101;1;1;0;0,4
"4606";130101;1;1;0;0,4
"4607";130101;1;1;0;0,4
"4608";130101;1;1;0;0,4
"4609";130101;1;1;0;0,4
"4610";130101;1;1;0;0,4
"4611";130101;1;1;0;0,4
"4612";130102;0;0;0;-0,23
"4613";130102;0;0;0;-0,23
"4614";130102;0;0;0;-0,23
"4615";130102;0;0;0;-0,23
"4616";130102;0;0;0;-0,23
"4617";130102;1;0;0;-0,23
"4618";130102;1;0;0;-0,23
"4619";130102;1;0;0;-0,23
"4620";130102;1;0;0;-0,23
"4621";130102;1;0;0;-0,23
"4622";130102;1;0;0;-0,23
"4623";130102;1;0;0;-0,23
"4624";130102;1;0;0;-0,23
"4625";130102;1;0;0;-0,23
"4626";130102;1;0;0;-0,23
"4627";130102;1;0;0;-0,23
"4628";130102;1;0;1;-0,23
"4629";130102;1;0;1;-0,23
"4630";130102;1;0;1;-0,23
"4631";130102;1;0;1;-0,23
"4632";130102;1;1;0;-0,23
"4633";130103;0;0;0;-0,04
"4634";130103;0;0;0;-0,04
"4635";130103;0;0;0;-0,04
"4636";130103;0;0;0;-0,04
"4637";130103;0;0;0;-0,04
"4638";130103;0;0;0;-0,04
"4639";130103;1;0;0;-0,04
"4640";130103;1;0;0;-0,04
"4641";130103;1;0;0;-0,04
"4642";130103;1;0;0;-0,04
"4643";130103;1;0;0;-0,04
"4644";130103;1;0;0;-0,04
"4645";130103;1;0;0;-0,04
"4646";130103;1;0;0;-0,04
"4647";130103;1;0;0;-0,04
"4648";130103;1;0;0;-0,04
"4649";130103;1;0;0;-0,04
"4650";130104;0;0;0;-0,42
"4651";130104;0;0;0;-0,42
"4652";130104;0;0;0;-0,42
"4653";130104;0;0;0;-0,42
"4654";130104;0;0;0;-0,42
"4655";130104;0;0;0;-0,42
"4656";130104;0;0;0;-0,42
"4657";130104;0;0;1;-0,42
"4658";130104;0;0;1;-0,42
"4659";130104;1;0;0;-0,42
"4660";130104;1;0;0;-0,42
"4661";130104;1;0;0;-0,42
"4662";130104;1;0;0;-0,42
"4663";130104;1;0;0;-0,42
"4664";130104;1;0;0;-0,42
"4665";130104;1;0;0;-0,42
"4666";130104;1;0;1;-0,42
"4667";130104;1;0;1;-0,42
"4668";130104;1;0;1;-0,42
"4669";130104;1;0;1;-0,42
"4670";130104;1;0;1;-0,42
"4671";130104;1;0;1;-0,42
"4672";130105;0;0;0;-0,34
"4673";130105;0;0;0;-0,34
"4674";130105;0;0;0;-0,34
"4675";130105;0;0;0;-0,34
"4676";130105;0;0;0;-0,34
"4677";130105;0;0;0;-0,34
"4678";130105;0;0;0;-0,34
"4679";130105;0;0;0;-0,34
"4680";130105;0;0;0;-0,34
"4681";130105;0;0;0;-0,34
"4682";130105;0;0;0;-0,34
"4683";130105;0;0;0;-0,34
"4684";130105;0;0;1;-0,34
"4685";130105;0;0;1;-0,34
"4686";130105;1;0;0;-0,34
"4687";130105;1;0;0;-0,34
"4688";130105;1;0;0;-0,34
"4689";130105;1;0;0;-0,34
"4690";130105;1;0;0;-0,34
"4691";130105;1;0;0;-0,34
"4692";130105;1;0;0;-0,34
"4693";130105;1;0;0;-0,34
"4694";130105;1;0;0;-0,34
"4695";130105;1;0;0;-0,34
"4696";130105;1;0;0;-0,34
"4697";130106;0;0;0;-0,36
"4698";130106;0;0;0;-0,36
"4699";130106;0;0;0;-0,36
"4700";130106;0;0;0;-0,36
"4701";130106;0;0;1;-0,36
"4702";130106;0;0;1;-0,36
"4703";130106;1;0;0;-0,36
"4704";130106;1;0;0;-0,36
"4705";130106;1;0;0;-0,36
"4706";130106;1;0;1;-0,36
"4707";130106;1;0;1;-0,36
"4708";130106;1;0;1;-0,36
"4709";130106;1;0;1;-0,36
"4710";130106;1;0;1;-0,36
"4711";130107;0;0;0;-0,49
"4712";130107;0;0;0;-0,49
"4713";130107;0;0;0;-0,49
"4714";130107;0;0;0;-0,49
"4715";130107;0;0;0;-0,49
"4716";130107;0;0;0;-0,49
"4717";130107;0;0;0;-0,49
"4718";130107;0;0;0;-0,49
"4719";130107;0;0;0;-0,49
"4720";130107;0;0;0;-0,49
"4721";130107;0;0;0;-0,49
"4722";130107;1;0;0;-0,49
"4723";130107;1;0;0;-0,49
"4724";130107;1;0;0;-0,49
"4725";130107;1;0;0;-0,49
"4726";130107;1;0;0;-0,49
"4727";130107;1;0;0;-0,49
"4728";130107;1;0;0;-0,49
"4729";130107;1;0;0;-0,49
"4730";130107;1;0;0;-0,49
"4731";130107;1;0;0;-0,49
"4732";130107;1;0;1;-0,49
"4733";130108;0;0;0;-0,08
"4734";130108;0;0;0;-0,08
"4735";130108;0;0;0;-0,08
"4736";130108;0;0;0;-0,08
"4737";130108;0;0;0;-0,08
"4738";130108;0;0;0;-0,08
"4739";130108;0;1;0;-0,08
"4740";130108;1;0;0;-0,08
"4741";130108;1;0;0;-0,08
"4742";130108;1;0;1;-0,08
"4743";130108;1;0;1;-0,08
"4744";130109;0;0;0;-0,54
"4745";130109;0;0;0;-0,54
"4746";130109;0;0;0;-0,54
"4747";130109;0;0;0;-0,54
"4748";130109;0;0;0;-0,54
"4749";130109;0;0;0;-0,54
"4750";130109;0;0;1;-0,54
"4751";130109;0;0;1;-0,54
"4752";130109;0;0;1;-0,54
"4753";130109;0;0;1;-0,54
"4754";130109;0;0;1;-0,54
"4755";130109;0;0;1;-0,54
"4756";130109;0;0;1;-0,54
"4757";130109;0;0;1;-0,54
"4758";130109;1;0;0;-0,54
"4759";130109;1;0;0;-0,54
"4760";130109;1;0;0;-0,54
"4761";130109;1;0;0;-0,54
"4762";130109;1;0;0;-0,54
"4763";130109;1;0;0;-0,54
"4764";130109;1;0;0;-0,54
"4765";130109;1;0;0;-0,54
"4766";130109;1;0;1;-0,54
"4767";130109;1;0;1;-0,54
"4768";130109;1;0;1;-0,54
"4769";130109;1;0;1;-0,54
"4770";130109;1;0;1;-0,54
"4771";130109;1;0;1;-0,54
"4772";130109;1;0;1;-0,54
"4773";130109;1;0;1;-0,54
"4774";130109;1;0;1;-0,54
"4775";130109;1;0;1;-0,54
"4776";130109;1;0;1;-0,54
"4777";130110;0;0;0;-0,24
"4778";130110;0;0;0;-0,24
"4779";130110;0;0;0;-0,24
"4780";130110;0;0;0;-0,24
"4781";130110;0;0;0;-0,24
"4782";130110;0;0;0;-0,24
"4783";130110;0;0;0;-0,24
"4784";130110;0;0;0;-0,24
"4785";130110;0;0;1;-0,24
"4786";130110;1;0;0;-0,24
"4787";130110;1;0;0;-0,24
"4788";130110;1;0;0;-0,24
"4789";130110;1;0;0;-0,24
"4790";130110;1;0;0;-0,24
"4791";130110;1;0;0;-0,24
"4792";130110;1;0;0;-0,24
"4793";130110;1;0;0;-0,24
"4794";130110;1;0;0;-0,24
"4795";130110;1;0;0;-0,24
"4796";130110;1;0;0;-0,24
"4797";130110;1;0;0;-0,24
"4798";130110;1;0;0;-0,24
"4799";130110;1;0;0;-0,24
"4800";130110;1;0;1;-0,24
"4801";130213;0;0;0;-0,12
"4802";130213;0;0;0;-0,12
"4803";130213;0;0;0;-0,12
"4804";130213;0;0;0;-0,12
"4805";130213;0;0;0;-0,12
"4806";130213;0;0;0;-0,12
"4807";130213;1;0;0;-0,12
"4808";130213;1;0;0;-0,12
"4809";130213;1;0;0;-0,12
"4810";130213;1;0;0;-0,12
"4811";130213;1;0;0;-0,12
"4812";130213;1;0;0;-0,12
"4813";130213;1;0;0;-0,12
"4814";130213;1;0;0;-0,12
"4815";130213;1;0;0;-0,12
"4816";130213;1;0;0;-0,12
"4817";130213;1;0;1;-0,12
"4818";130214;0;0;0;0,14
"4819";130214;0;0;0;0,14
"4820";130214;0;0;0;0,14
"4821";130214;0;0;0;0,14
"4822";130214;0;0;0;0,14
"4823";130214;0;0;0;0,14
"4824";130214;0;0;0;0,14
"4825";130214;0;0;0;0,14
"4826";130214;0;0;0;0,14
"4827";130214;1;0;0;0,14
"4828";130214;1;0;0;0,14
"4829";130214;1;0;0;0,14
"4830";130214;1;0;0;0,14
"4831";130214;1;0;0;0,14
"4832";130215;0;0;0;-0,18
"4833";130215;0;0;0;-0,18
"4834";130215;0;0;1;-0,18
"4835";130215;0;0;1;-0,18
"4836";130215;0;1;0;-0,18
"4837";130215;0;1;0;-0,18
"4838";130215;0;1;0;-0,18
"4839";130215;0;1;1;-0,18
"4840";130215;1;0;0;-0,18
"4841";130215;1;0;0;-0,18
"4842";130215;1;0;0;-0,18
"4843";130215;1;0;0;-0,18
"4844";130215;1;0;1;-0,18
"4845";130215;1;0;1;-0,18
"4846";130215;1;1;0;-0,18
"4847";130215;1;1;0;-0,18
"4848";130215;1;1;0;-0,18
"4849";130216;0;0;0;-0,33
"4850";130216;0;0;0;-0,33
"4851";130216;0;0;0;-0,33
"4852";130216;0;0;0;-0,33
"4853";130216;0;0;0;-0,33
"4854";130216;0;0;0;-0,33
"4855";130216;0;0;0;-0,33
"4856";130216;0;0;0;-0,33
"4857";130216;0;0;1;-0,33
"4858";130216;0;0;1;-0,33
"4859";130216;0;0;1;-0,33
"4860";130216;1;0;0;-0,33
"4861";130216;1;0;0;-0,33
"4862";130216;1;0;0;-0,33
"4863";130216;1;0;0;-0,33
"4864";130216;1;0;0;-0,33
"4865";130216;1;0;0;-0,33
"4866";130216;1;0;0;-0,33
"4867";130216;1;0;0;-0,33
"4868";130216;1;0;0;-0,33
"4869";130216;1;0;0;-0,33
"4870";130216;1;0;0;-0,33
"4871";130216;1;0;0;-0,33
"4872";130216;1;0;0;-0,33
"4873";130216;1;0;0;-0,33
"4874";130216;1;0;1;-0,33
"4875";130216;1;0;1;-0,33
"4876";130216;1;0;1;-0,33
"4877";130217;0;0;1;NA
"4878";130217;0;0;1;NA
"4879";130217;0;0;1;NA
"4880";130217;0;0;1;NA
"4881";130217;0;0;1;NA
"4882";130217;0;1;1;NA
"4883";130217;0;1;1;NA
"4884";130217;1;0;0;NA
"4885";130217;1;0;0;NA
"4886";130217;1;0;0;NA
"4887";130217;1;0;0;NA
"4888";130217;1;0;1;NA
"4889";130217;1;0;1;NA
"4890";130217;1;0;1;NA
"4891";130217;1;1;0;NA
"4892";130217;1;1;0;NA
"4893";130217;1;1;0;NA
"4894";130217;1;1;0;NA
"4895";130217;1;1;0;NA
"4896";130217;1;1;0;NA
"4897";130217;1;1;1;NA
"4898";140101;0;0;0;0,05
"4899";140101;0;0;0;0,05
"4900";140101;0;0;0;0,05
"4901";140101;0;0;0;0,05
"4902";140101;0;0;0;0,05
"4903";140101;0;0;0;0,05
"4904";140101;0;0;0;0,05
"4905";140101;0;0;0;0,05
"4906";140101;0;0;0;0,05
"4907";140101;0;0;1;0,05
"4908";140101;0;0;1;0,05
"4909";140101;0;1;0;0,05
"4910";140101;0;1;0;0,05
"4911";140101;0;1;0;0,05
"4912";140101;0;1;0;0,05
"4913";140101;0;1;0;0,05
"4914";140101;0;1;0;0,05
"4915";140101;0;1;0;0,05
"4916";140101;0;1;0;0,05
"4917";140101;0;1;1;0,05
"4918";140101;0;1;1;0,05
"4919";140101;1;0;0;0,05
"4920";140101;1;1;0;0,05
"4921";140101;1;1;0;0,05
"4922";140101;1;1;0;0,05
"4923";140101;1;1;0;0,05
"4924";140101;1;1;0;0,05
"4925";140202;0;0;0;NA
"4926";140202;0;0;0;NA
"4927";140202;0;0;0;NA
"4928";140202;0;0;0;NA
"4929";140202;0;0;0;NA
"4930";140202;0;0;0;NA
"4931";140202;0;0;0;NA
"4932";140202;0;0;0;NA
"4933";140202;0;0;0;NA
"4934";140202;0;0;1;NA
"4935";140202;1;0;0;NA
"4936";140202;1;0;0;NA
"4937";140202;1;0;0;NA
"4938";140202;1;0;0;NA
"4939";140202;1;0;0;NA
"4940";140202;1;0;0;NA
"4941";140202;1;0;0;NA
"4942";140202;1;0;0;NA
"4943";140203;0;0;0;NA
"4944";140203;0;0;0;NA
"4945";140203;0;0;0;NA
"4946";140203;0;0;0;NA
"4947";140203;0;0;0;NA
"4948";140203;0;0;0;NA
"4949";140203;1;0;0;NA
"4950";140203;1;0;0;NA
"4951";140203;1;0;0;NA
"4952";140203;1;0;0;NA
"4953";140203;1;0;0;NA
"4954";140203;1;0;0;NA
"4955";140203;1;0;0;NA
"4956";140203;1;0;0;NA
"4957";140204;0;0;0;NA
"4958";140204;0;0;0;NA
"4959";140204;0;0;0;NA
"4960";140204;0;0;0;NA
"4961";140204;0;0;0;NA
"4962";140204;0;0;0;NA
"4963";140204;0;0;0;NA
"4964";140204;0;0;0;NA
"4965";140204;0;0;0;NA
"4966";140204;0;0;0;NA
"4967";140204;0;0;0;NA
"4968";140204;0;0;0;NA
"4969";140204;0;0;0;NA
"4970";140204;0;0;0;NA
"4971";140204;0;0;0;NA
"4972";140204;0;0;0;NA
"4973";140204;0;0;0;NA
"4974";140204;1;0;0;NA
"4975";140204;1;0;0;NA
"4976";140204;1;0;0;NA
"4977";140204;1;0;0;NA
"4978";140204;1;0;0;NA
"4979";140204;1;0;0;NA
"4980";140204;1;0;0;NA
"4981";140204;1;0;0;NA
"4982";140205;0;0;0;-0,23
"4983";140205;0;0;0;-0,23
"4984";140205;0;0;0;-0,23
"4985";140205;0;0;0;-0,23
"4986";140205;0;0;0;-0,23
"4987";140205;0;0;0;-0,23
"4988";140205;0;0;0;-0,23
"4989";140205;0;0;0;-0,23
"4990";140205;0;0;0;-0,23
"4991";140205;1;0;0;-0,23
"4992";140205;1;0;0;-0,23
"4993";140205;1;0;0;-0,23
"4994";140205;1;0;0;-0,23
"4995";140205;1;0;0;-0,23
"4996";140205;1;0;0;-0,23
"4997";140205;1;0;0;-0,23
"4998";140205;1;0;0;-0,23
"4999";140205;1;0;0;-0,23
"5000";140205;1;0;0;-0,23
"5001";140205;1;0;0;-0,23
"5002";140205;1;0;0;-0,23
"5003";140206;0;0;0;-0,22
"5004";140206;0;0;0;-0,22
"5005";140206;0;0;0;-0,22
"5006";140206;0;0;0;-0,22
"5007";140206;0;0;0;-0,22
"5008";140206;0;0;0;-0,22
"5009";140206;0;1;0;-0,22
"5010";140206;1;0;0;-0,22
"5011";140206;1;0;0;-0,22
"5012";140206;1;0;0;-0,22
"5013";140206;1;0;0;-0,22
"5014";140206;1;0;0;-0,22
"5015";140206;1;0;0;-0,22
"5016";140206;1;0;0;-0,22
"5017";140206;1;0;0;-0,22
"5018";140206;1;0;0;-0,22
"5019";140207;0;0;0;0,26
"5020";140207;0;0;0;0,26
"5021";140207;0;0;0;0,26
"5022";140207;0;0;0;0,26
"5023";140207;0;0;0;0,26
"5024";140207;0;0;0;0,26
"5025";140207;0;0;0;0,26
"5026";140207;1;0;0;0,26
"5027";140207;1;0;0;0,26
"5028";140207;1;0;0;0,26
"5029";140208;0;0;0;-0,15
"5030";140208;0;0;0;-0,15
"5031";140208;0;0;0;-0,15
"5032";140208;0;0;0;-0,15
"5033";140208;0;0;0;-0,15
"5034";140208;0;0;0;-0,15
"5035";140208;0;0;0;-0,15
"5036";140208;0;0;0;-0,15
"5037";140208;0;0;0;-0,15
"5038";140208;0;0;0;-0,15
"5039";140208;0;0;0;-0,15
"5040";140208;0;1;0;-0,15
"5041";140208;1;0;0;-0,15
"5042";140208;1;0;0;-0,15
"5043";140208;1;0;0;-0,15
"5044";140208;1;0;0;-0,15
"5045";140208;1;0;0;-0,15
"5046";140208;1;0;0;-0,15
"5047";140208;1;0;0;-0,15
"5048";140208;1;0;0;-0,15
"5049";140208;1;1;0;-0,15
"5050";140209;0;0;0;0,54
"5051";140209;0;0;0;0,54
"5052";140209;0;0;0;0,54
"5053";140209;0;0;0;0,54
"5054";140209;0;0;0;0,54
"5055";140209;0;0;0;0,54
"5056";140209;1;0;0;0,54
"5057";140209;1;0;0;0,54
"5058";140209;1;0;0;0,54
"5059";140209;1;0;0;0,54
"5060";140209;1;0;0;0,54
"5061";140209;1;0;0;0,54
"5062";140209;1;0;0;0,54
"5063";140210;0;0;0;-0,11
"5064";140210;0;0;0;-0,11
"5065";140210;0;0;0;-0,11
"5066";140210;0;0;0;-0,11
"5067";140210;0;0;0;-0,11
"5068";140210;0;0;0;-0,11
"5069";140210;0;0;0;-0,11
"5070";140210;0;0;0;-0,11
"5071";140210;0;0;0;-0,11
"5072";140210;0;0;0;-0,11
"5073";140210;1;0;0;-0,11
"5074";140210;1;0;0;-0,11
"5075";140210;1;0;0;-0,11
"5076";140210;1;0;0;-0,11
"5077";140210;1;0;0;-0,11
"5078";140210;1;0;0;-0,11
"5079";140210;1;0;0;-0,11
"5080";140210;1;0;0;-0,11
"5081";140210;1;0;1;-0,11
"5082";140211;0;0;0;-0,2
"5083";140211;0;0;0;-0,2
"5084";140211;0;0;0;-0,2
"5085";140211;0;0;0;-0,2
"5086";140211;0;0;0;-0,2
"5087";140211;0;0;0;-0,2
"5088";140211;0;0;0;-0,2
"5089";140211;0;0;0;-0,2
"5090";140211;0;0;0;-0,2
"5091";140211;0;0;0;-0,2
"5092";140211;0;0;0;-0,2
"5093";140211;0;0;0;-0,2
"5094";140211;0;0;0;-0,2
"5095";140211;0;0;0;-0,2
"5096";140211;0;0;0;-0,2
"5097";140211;1;0;0;-0,2
"5098";140211;1;0;0;-0,2
"5099";140211;1;0;0;-0,2
"5100";140211;1;0;0;-0,2
"5101";140211;1;0;0;-0,2
"5102";140211;1;0;0;-0,2
"5103";140211;1;0;0;-0,2
"5104";140211;1;1;0;-0,2
"5105";140313;0;0;0;-0,12
"5106";140313;0;0;0;-0,12
"5107";140313;0;0;0;-0,12
"5108";140313;0;0;0;-0,12
"5109";140313;0;0;0;-0,12
"5110";140313;0;0;0;-0,12
"5111";140313;0;0;0;-0,12
"5112";140313;0;0;0;-0,12
"5113";140313;0;0;0;-0,12
"5114";140313;0;0;0;-0,12
"5115";140313;0;0;0;-0,12
"5116";140313;0;0;0;-0,12
"5117";140313;0;1;0;-0,12
"5118";140313;1;0;0;-0,12
"5119";140313;1;0;0;-0,12
"5120";140313;1;0;0;-0,12
"5121";140313;1;0;0;-0,12
"5122";140313;1;0;0;-0,12
"5123";140313;1;0;0;-0,12
"5124";140313;1;0;0;-0,12
"5125";140313;1;0;0;-0,12
"5126";140313;1;1;0;-0,12
"5127";140314;0;0;0;-0,01
"5128";140314;0;0;0;-0,01
"5129";140314;0;0;0;-0,01
"5130";140314;0;0;0;-0,01
"5131";140314;0;0;0;-0,01
"5132";140314;0;0;0;-0,01
"5133";140314;0;0;0;-0,01
"5134";140314;0;0;0;-0,01
"5135";140314;0;1;0;-0,01
"5136";140314;0;1;0;-0,01
"5137";140314;0;1;0;-0,01
"5138";140314;0;1;0;-0,01
"5139";140314;0;1;0;-0,01
"5140";140314;0;1;0;-0,01
"5141";140314;1;0;0;-0,01
"5142";140314;1;0;0;-0,01
"5143";140314;1;0;0;-0,01
